,Unnamed: 0,pth,label,relFCs,new_file_name,ext
3120,3120,contempt/ffhq_93.png,happy,0.7432551819352409,happy21,.png
3121,3121,contempt/ffhq_94.png,happy,0.598293875918916,happy22,.png
3122,3122,contempt/ffhq_95.png,happy,0.81214024139901,happy23,.png
3123,3123,contempt/ffhq_96.png,anger,0.7846934782782886,anger2003,.png
3124,3124,contempt/ffhq_98.png,contempt,0.7883866502604838,contempt125,.png
3125,3125,contempt/ffhq_99.png,contempt,0.7702924947659201,contempt126,.png
3126,3126,contempt/image0000094.jpg,disgust,0.7337910999759875,disgust393,.jpg
3127,3127,contempt/image0000160.jpg,contempt,0.8772953477679505,contempt127,.jpg
3128,3128,contempt/image0000337.jpg,happy,0.8357966880183607,happy24,.jpg
3129,3129,contempt/image0000999.jpg,contempt,0.8018579166565739,contempt128,.jpg
3130,3130,contempt/image0001046.jpg,happy,0.7443292624611961,happy25,.jpg
3131,3131,contempt/image0001105.jpg,neutral,0.8332112186114465,neutral187,.jpg
3132,3132,contempt/image0001151.jpg,contempt,0.7919002980059787,contempt129,.jpg
3133,3133,contempt/image0001261.jpg,contempt,0.7924400834407123,contempt130,.jpg
3134,3134,contempt/image0001426.jpg,contempt,0.8222143179754102,contempt131,.jpg
3135,3135,contempt/image0001548.jpg,contempt,0.8422430348289826,contempt132,.jpg
3136,3136,contempt/image0001680.jpg,contempt,0.8465142295272817,contempt133,.jpg
3137,3137,contempt/image0001821.jpg,contempt,0.8707981419412194,contempt134,.jpg
3138,3138,contempt/image0001944.jpg,contempt,0.7710399558806391,contempt135,.jpg
3139,3139,contempt/image0001968.jpg,happy,0.7263998902716434,happy26,.jpg
3140,3140,contempt/image0002028.jpg,contempt,0.8184662807871219,contempt136,.jpg
3141,3141,contempt/image0002044.jpg,contempt,0.8685134040280962,contempt137,.jpg
3142,3142,contempt/image0002270.jpg,happy,0.853305260991019,happy27,.jpg
3143,3143,contempt/image0002334.jpg,contempt,0.7902121821595961,contempt138,.jpg
3144,3144,contempt/image0002355.jpg,contempt,0.7691194196606003,contempt139,.jpg
3145,3145,contempt/image0002431.jpg,fear,0.8137851911054163,fear109,.jpg
3146,3146,contempt/image0002529.jpg,surprise,0.8147367912958586,surprise132,.jpg
3147,3147,contempt/image0003171.jpg,neutral,0.8481961803909943,neutral188,.jpg
3148,3148,contempt/image0003192.jpg,sad,0.7876720582986296,sad150,.jpg
3149,3149,contempt/image0003199.jpg,happy,0.7982694972766923,happy28,.jpg
3150,3150,contempt/image0003229.jpg,contempt,0.7708172163939823,contempt140,.jpg
3151,3151,contempt/image0003243.jpg,happy,0.7267347560113674,happy29,.jpg
3152,3152,contempt/image0003252.jpg,happy,0.8044671672837912,happy30,.jpg
3153,3153,contempt/image0003550.jpg,contempt,0.7982841213919567,contempt141,.jpg
3154,3154,contempt/image0003646.jpg,anger,0.6780917752208969,anger2004,.jpg
3155,3155,contempt/image0003677.jpg,anger,0.8154362694220469,anger2005,.jpg
3156,3156,contempt/image0003810.jpg,contempt,0.6078486764500167,contempt142,.jpg
3157,3157,contempt/image0003828.jpg,contempt,0.8895034693149328,contempt143,.jpg
3158,3158,contempt/image0003929.jpg,surprise,0.7518414854043517,surprise133,.jpg
3159,3159,contempt/image0004358.jpg,contempt,0.7824097408723741,contempt144,.jpg
3160,3160,contempt/image0004423.jpg,contempt,0.8278888825947713,contempt145,.jpg
3161,3161,contempt/image0004466.jpg,contempt,0.8200320595710031,contempt146,.jpg
3162,3162,contempt/image0004503.jpg,contempt,0.7645070704620067,contempt147,.jpg
3163,3163,contempt/image0004513.jpg,contempt,0.8219933334443569,contempt148,.jpg
3164,3164,contempt/image0004543.jpg,contempt,0.8372995548951235,contempt149,.jpg
3165,3165,contempt/image0004625.jpg,neutral,0.8320921151135777,neutral189,.jpg
3166,3166,contempt/image0004839.jpg,contempt,0.8920098468904379,contempt150,.jpg
3167,3167,contempt/image0004892.jpg,anger,0.7948305491289608,anger2006,.jpg
3168,3168,contempt/image0004905.jpg,contempt,0.8295834135170583,contempt151,.jpg
3169,3169,contempt/image0005049.jpg,neutral,0.7766792844387733,neutral190,.jpg
3170,3170,contempt/image0005170.jpg,contempt,0.8011908256343366,contempt152,.jpg
3171,3171,contempt/image0005326.jpg,contempt,0.8735836299396716,contempt153,.jpg
3172,3172,contempt/image0005338.jpg,contempt,0.8452668509103437,contempt154,.jpg
3173,3173,contempt/image0005444.jpg,happy,0.7325879292576394,happy31,.jpg
3174,3174,contempt/image0005446.jpg,contempt,0.8854586420071325,contempt155,.jpg
3175,3175,contempt/image0005546.jpg,happy,0.8715782389927261,happy32,.jpg
3176,3176,contempt/image0005628.jpg,contempt,0.7808106867244549,contempt156,.jpg
3177,3177,contempt/image0005748.jpg,contempt,0.7652633513076117,contempt157,.jpg
3178,3178,contempt/image0005904.jpg,contempt,0.7818314207402473,contempt158,.jpg
3179,3179,contempt/image0006153.jpg,contempt,0.8441716747003628,contempt159,.jpg
3180,3180,contempt/image0006264.jpg,neutral,0.7613622139018714,neutral191,.jpg
3181,3181,contempt/image0006329.jpg,contempt,0.8110261176303084,contempt160,.jpg
3182,3182,contempt/image0006345.jpg,contempt,0.8029964734052812,contempt161,.jpg
3183,3183,contempt/image0006546.jpg,contempt,0.8517524347729772,contempt162,.jpg
3184,3184,contempt/image0006798.jpg,neutral,0.832635199309711,neutral192,.jpg
3185,3185,contempt/image0006923.jpg,contempt,0.7668173860768439,contempt163,.jpg
3186,3186,contempt/image0006942.jpg,contempt,0.8701178221972924,contempt164,.jpg
3187,3187,contempt/image0006992.jpg,contempt,0.8563859905367326,contempt165,.jpg
3188,3188,contempt/image0006995.jpg,anger,0.8033865643372425,anger2007,.jpg
3189,3189,contempt/image0007160.jpg,happy,0.7254649242738904,happy33,.jpg
3190,3190,contempt/image0007479.jpg,contempt,0.849206110215667,contempt166,.jpg
3191,3191,contempt/image0007615.jpg,contempt,0.885149879862732,contempt167,.jpg
3192,3192,contempt/image0007786.jpg,neutral,0.8185900595391669,neutral193,.jpg
3193,3193,contempt/image0008189.jpg,contempt,0.8794558812263642,contempt168,.jpg
3194,3194,contempt/image0008617.jpg,neutral,0.8447678416936987,neutral194,.jpg
3195,3195,contempt/image0008880.jpg,contempt,0.7952397112053777,contempt169,.jpg
3196,3196,contempt/image0009152.jpg,contempt,0.6927763079602295,contempt170,.jpg
3197,3197,contempt/image0009385.jpg,contempt,0.8413688317544169,contempt171,.jpg
3198,3198,contempt/image0009396.jpg,contempt,0.843467435541893,contempt172,.jpg
3199,3199,contempt/image0009576.jpg,happy,0.822441618036515,happy34,.jpg
3200,3200,contempt/image0009655.jpg,happy,0.857554849264168,happy35,.jpg
3201,3201,contempt/image0009706.jpg,contempt,0.8210141406559321,contempt173,.jpg
3202,3202,contempt/image0009728.jpg,contempt,0.8241188798368535,contempt174,.jpg
3203,3203,contempt/image0009988.jpg,contempt,0.8243794907066988,contempt175,.jpg
3204,3204,contempt/image0010003.jpg,contempt,0.8479042540827965,contempt176,.jpg
3205,3205,contempt/image0010166.jpg,contempt,0.8418366389257201,contempt177,.jpg
3206,3206,contempt/image0010181.jpg,contempt,0.6718265998316486,contempt178,.jpg
3207,3207,contempt/image0010235.jpg,contempt,0.8472284110327759,contempt179,.jpg
3208,3208,contempt/image0010401.jpg,contempt,0.8312258748431111,contempt180,.jpg
3209,3209,contempt/image0010493.jpg,contempt,0.8535201894616772,contempt181,.jpg
3210,3210,contempt/image0010551.jpg,contempt,0.657454363772046,contempt182,.jpg
3211,3211,contempt/image0010638.jpg,anger,0.8481423811707843,anger2008,.jpg
3212,3212,contempt/image0010819.jpg,happy,0.85980802285851,happy36,.jpg
3213,3213,contempt/image0010841.jpg,contempt,0.8273495462144856,contempt183,.jpg
3214,3214,contempt/image0010927.jpg,happy,0.8347264661278315,happy37,.jpg
3215,3215,contempt/image0011084.jpg,contempt,0.7971330831979447,contempt184,.jpg
3216,3216,contempt/image0011103.jpg,sad,0.8805744583425659,sad151,.jpg
3217,3217,contempt/image0011115.jpg,contempt,0.8154952999104785,contempt185,.jpg
3218,3218,contempt/image0011156.jpg,happy,0.8711695196139781,happy38,.jpg
3219,3219,contempt/image0011207.jpg,contempt,0.8541906017900176,contempt186,.jpg
3220,3220,contempt/image0011376.jpg,happy,0.8547375223705312,happy39,.jpg
3221,3221,contempt/image0011460.jpg,contempt,0.8072804985556673,contempt187,.jpg
3222,3222,contempt/image0011688.jpg,contempt,0.8968851150363661,contempt188,.jpg
3223,3223,contempt/image0011756.jpg,neutral,0.8059202022313255,neutral195,.jpg
3224,3224,contempt/image0011791.jpg,contempt,0.8713970380088838,contempt189,.jpg
3225,3225,contempt/image0011904.jpg,sad,0.7321269197482355,sad152,.jpg
3226,3226,contempt/image0011962.jpg,surprise,0.8928554476048075,surprise134,.jpg
3227,3227,contempt/image0012167.jpg,contempt,0.7409901444761993,contempt190,.jpg
3228,3228,contempt/image0012260.jpg,contempt,0.8661761582238208,contempt191,.jpg
3229,3229,contempt/image0012419.jpg,surprise,0.8332940797409755,surprise135,.jpg
3230,3230,contempt/image0012472.jpg,contempt,0.7557760307162389,contempt192,.jpg
3231,3231,contempt/image0012498.jpg,neutral,0.8657038771349471,neutral196,.jpg
3232,3232,contempt/image0012524.jpg,surprise,0.8064703571395159,surprise136,.jpg
3233,3233,contempt/image0012549.jpg,contempt,0.7016974652945444,contempt193,.jpg
3234,3234,contempt/image0012592.jpg,contempt,0.8059782333511664,contempt194,.jpg
3235,3235,contempt/image0012652.jpg,contempt,0.8882328178922357,contempt195,.jpg
3236,3236,contempt/image0012700.jpg,happy,0.8273961991976233,happy40,.jpg
3237,3237,contempt/image0012729.jpg,contempt,0.8315697021605605,contempt196,.jpg
3238,3238,contempt/image0012831.jpg,neutral,0.8767135405673676,neutral197,.jpg
3239,3239,contempt/image0012871.jpg,contempt,0.8313095692755482,contempt197,.jpg
3240,3240,contempt/image0012913.jpg,neutral,0.7985823347471327,neutral198,.jpg
3241,3241,contempt/image0012949.jpg,happy,0.6425745569481915,happy41,.jpg
3242,3242,contempt/image0013076.jpg,contempt,0.8725541990508305,contempt198,.jpg
3243,3243,contempt/image0013113.jpg,contempt,0.8216378933163626,contempt199,.jpg
3244,3244,contempt/image0013115.jpg,contempt,0.8765156387818572,contempt200,.jpg
3245,3245,contempt/image0013196.jpg,sad,0.7000141826105017,sad153,.jpg
3246,3246,contempt/image0013217.jpg,contempt,0.7899826712997341,contempt201,.jpg
3247,3247,contempt/image0013228.jpg,neutral,0.745146748295158,neutral199,.jpg
3248,3248,contempt/image0013275.jpg,contempt,0.7524899358075634,contempt202,.jpg
3249,3249,contempt/image0013280.jpg,contempt,0.8806877464123376,contempt203,.jpg
3250,3250,contempt/image0013370.jpg,disgust,0.7819528384688186,disgust394,.jpg
3251,3251,contempt/image0013393.jpg,neutral,0.7785741459330805,neutral200,.jpg
3252,3252,contempt/image0013418.jpg,happy,0.7137124738832745,happy42,.jpg
3253,3253,contempt/image0013605.jpg,contempt,0.8009124259610974,contempt204,.jpg
3254,3254,contempt/image0013639.jpg,contempt,0.6407643726667976,contempt205,.jpg
3255,3255,contempt/image0013759.jpg,contempt,0.853783825874779,contempt206,.jpg
3256,3256,contempt/image0013765.jpg,surprise,0.8318778598680149,surprise137,.jpg
3257,3257,contempt/image0013838.jpg,contempt,0.8784002052437937,contempt207,.jpg
3258,3258,contempt/image0013842.jpg,contempt,0.883002855504317,contempt208,.jpg
3259,3259,contempt/image0013860.jpg,contempt,0.7803842992420537,contempt209,.jpg
3260,3260,contempt/image0013889.jpg,contempt,0.8198001483348435,contempt210,.jpg
3261,3261,contempt/image0013945.jpg,contempt,0.7636886993234935,contempt211,.jpg
3262,3262,contempt/image0014032.jpg,contempt,0.7679371334498899,contempt212,.jpg
3263,3263,contempt/image0014074.jpg,disgust,0.850794635814955,disgust395,.jpg
3264,3264,contempt/image0014086.jpg,disgust,0.8428520162611489,disgust396,.jpg
3265,3265,contempt/image0014107.jpg,neutral,0.7448729937187901,neutral201,.jpg
3266,3266,contempt/image0014112.jpg,contempt,0.8048254987489666,contempt213,.jpg
3267,3267,contempt/image0014148.jpg,contempt,0.8550439932797574,contempt214,.jpg
3268,3268,contempt/image0014190.jpg,neutral,0.8586725413917217,neutral202,.jpg
3269,3269,contempt/image0014242.jpg,anger,0.8191858077044513,anger2009,.jpg
3270,3270,contempt/image0014245.jpg,contempt,0.817765844098632,contempt215,.jpg
3271,3271,contempt/image0014251.jpg,contempt,0.8849671512803341,contempt216,.jpg
3272,3272,contempt/image0014390.jpg,contempt,0.831996956584561,contempt217,.jpg
3273,3273,contempt/image0014445.jpg,contempt,0.8034371183789821,contempt218,.jpg
3274,3274,contempt/image0014466.jpg,anger,0.8691336503939724,anger2010,.jpg
3275,3275,contempt/image0014656.jpg,contempt,0.8273597140124037,contempt219,.jpg
3276,3276,contempt/image0014658.jpg,contempt,0.8175175302542311,contempt220,.jpg
3277,3277,contempt/image0014668.jpg,neutral,0.8627973671761326,neutral203,.jpg
3278,3278,contempt/image0014722.jpg,contempt,0.8014452267168535,contempt221,.jpg
3279,3279,contempt/image0014750.jpg,contempt,0.7831746744007717,contempt222,.jpg
3280,3280,contempt/image0014817.jpg,neutral,0.8227168814442587,neutral204,.jpg
3281,3281,contempt/image0014850.jpg,neutral,0.7553765501749724,neutral205,.jpg
3282,3282,contempt/image0014877.jpg,contempt,0.8767164624263489,contempt223,.jpg
3283,3283,contempt/image0014910.jpg,disgust,0.8992277799916942,disgust397,.jpg
3284,3284,contempt/image0014993.jpg,contempt,0.8277745113364589,contempt224,.jpg
3285,3285,contempt/image0015102.jpg,anger,0.834072993707237,anger2011,.jpg
3286,3286,contempt/image0015117.jpg,contempt,0.7532290696895683,contempt225,.jpg
3287,3287,contempt/image0015173.jpg,contempt,0.8439109352016754,contempt226,.jpg
3288,3288,contempt/image0015298.jpg,contempt,0.8454293221235014,contempt227,.jpg
3289,3289,contempt/image0015417.jpg,anger,0.8159980909780225,anger2012,.jpg
3290,3290,contempt/image0015511.jpg,contempt,0.8550981494885498,contempt228,.jpg
3291,3291,contempt/image0015576.jpg,surprise,0.7988780297888307,surprise138,.jpg
3292,3292,contempt/image0015652.jpg,contempt,0.8300482365576843,contempt229,.jpg
3293,3293,contempt/image0015900.jpg,neutral,0.6788909737697446,neutral206,.jpg
3294,3294,contempt/image0015925.jpg,contempt,0.7253610003912349,contempt230,.jpg
3295,3295,contempt/image0016024.jpg,surprise,0.7667542210073562,surprise139,.jpg
3296,3296,contempt/image0016070.jpg,contempt,0.7467856509735515,contempt231,.jpg
3297,3297,contempt/image0016145.jpg,contempt,0.7793461907562969,contempt232,.jpg
3298,3298,contempt/image0016228.jpg,contempt,0.8415022427507538,contempt233,.jpg
3299,3299,contempt/image0016239.jpg,contempt,0.7812421831342848,contempt234,.jpg
3300,3300,contempt/image0016365.jpg,contempt,0.8923016329076308,contempt235,.jpg
3301,3301,contempt/image0016373.jpg,contempt,0.796561451659351,contempt236,.jpg
3302,3302,contempt/image0016388.jpg,contempt,0.8561345162853565,contempt237,.jpg
3303,3303,contempt/image0016393.jpg,contempt,0.8389805387988146,contempt238,.jpg
3304,3304,contempt/image0016446.jpg,contempt,0.8306264947215508,contempt239,.jpg
3305,3305,contempt/image0016452.jpg,contempt,0.8759321077087527,contempt240,.jpg
3306,3306,contempt/image0016491.jpg,contempt,0.7180646112799258,contempt241,.jpg
3307,3307,contempt/image0016547.jpg,contempt,0.7549889263719003,contempt242,.jpg
3308,3308,contempt/image0016738.jpg,contempt,0.7635585529108949,contempt243,.jpg
3309,3309,contempt/image0016807.jpg,contempt,0.8163582883446765,contempt244,.jpg
3310,3310,contempt/image0016888.jpg,contempt,0.7569999434972589,contempt245,.jpg
3311,3311,contempt/image0016948.jpg,contempt,0.8361981638497147,contempt246,.jpg
3312,3312,contempt/image0016951.jpg,contempt,0.7297042906447777,contempt247,.jpg
3313,3313,contempt/image0017080.jpg,surprise,0.796909299892618,surprise140,.jpg
3314,3314,contempt/image0017158.jpg,contempt,0.8537660754633706,contempt248,.jpg
3315,3315,contempt/image0017208.jpg,happy,0.7659875971020287,happy43,.jpg
3316,3316,contempt/image0017384.jpg,contempt,0.8289086857849925,contempt249,.jpg
3317,3317,contempt/image0017504.jpg,contempt,0.8275986651761469,contempt250,.jpg
3318,3318,contempt/image0017537.jpg,happy,0.8701208276467757,happy44,.jpg
3319,3319,contempt/image0017554.jpg,contempt,0.826370580244287,contempt251,.jpg
3320,3320,contempt/image0017622.jpg,contempt,0.8566459359037175,contempt252,.jpg
3321,3321,contempt/image0017629.jpg,contempt,0.833643685903426,contempt253,.jpg
3322,3322,contempt/image0017633.jpg,contempt,0.8704735264947598,contempt254,.jpg
3323,3323,contempt/image0017680.jpg,contempt,0.7949653821992858,contempt255,.jpg
3324,3324,contempt/image0017699.jpg,contempt,0.799011982847583,contempt256,.jpg
3325,3325,contempt/image0017708.jpg,sad,0.8873115994076279,sad154,.jpg
3326,3326,contempt/image0017711.jpg,happy,0.7732062640029926,happy45,.jpg
3327,3327,contempt/image0017753.jpg,contempt,0.7547435898752308,contempt257,.jpg
3328,3328,contempt/image0017841.jpg,contempt,0.7319669308133715,contempt258,.jpg
3329,3329,contempt/image0017889.jpg,contempt,0.8538646395866184,contempt259,.jpg
3330,3330,contempt/image0017952.jpg,contempt,0.8554908566183791,contempt260,.jpg
3331,3331,contempt/image0017957.jpg,contempt,0.8448877014049195,contempt261,.jpg
3332,3332,contempt/image0017968.jpg,contempt,0.8626985897811801,contempt262,.jpg
3333,3333,contempt/image0018018.jpg,contempt,0.8545220246297167,contempt263,.jpg
3334,3334,contempt/image0018022.jpg,contempt,0.8452385922342303,contempt264,.jpg
3335,3335,contempt/image0018023.jpg,neutral,0.8998165166633135,neutral207,.jpg
3336,3336,contempt/image0018041.jpg,contempt,0.6200329545179801,contempt265,.jpg
3337,3337,contempt/image0018128.jpg,happy,0.8082099700044305,happy46,.jpg
3338,3338,contempt/image0018149.jpg,contempt,0.6946623972144939,contempt266,.jpg
3339,3339,contempt/image0018198.jpg,contempt,0.8229456032754782,contempt267,.jpg
3340,3340,contempt/image0018234.jpg,disgust,0.8530006696439656,disgust398,.jpg
3341,3341,contempt/image0018249.jpg,contempt,0.8826061068631215,contempt268,.jpg
3342,3342,contempt/image0018255.jpg,contempt,0.8681611200990774,contempt269,.jpg
3343,3343,contempt/image0018290.jpg,contempt,0.852106349653626,contempt270,.jpg
3344,3344,contempt/image0018332.jpg,contempt,0.8375404659066715,contempt271,.jpg
3345,3345,contempt/image0018458.jpg,happy,0.812783352517033,happy47,.jpg
3346,3346,contempt/image0018524.jpg,contempt,0.8019966159858527,contempt272,.jpg
3347,3347,contempt/image0018542.jpg,neutral,0.8262376284778751,neutral208,.jpg
3348,3348,contempt/image0018556.jpg,contempt,0.8791763118486636,contempt273,.jpg
3349,3349,contempt/image0018592.jpg,contempt,0.7335588378732615,contempt274,.jpg
3350,3350,contempt/image0018607.jpg,contempt,0.8367988382921612,contempt275,.jpg
3351,3351,contempt/image0018640.jpg,happy,0.8475186933736045,happy48,.jpg
3352,3352,contempt/image0018671.jpg,contempt,0.8841658450856043,contempt276,.jpg
3353,3353,contempt/image0018676.jpg,contempt,0.8106896296194505,contempt277,.jpg
3354,3354,contempt/image0018725.jpg,contempt,0.8355392948399074,contempt278,.jpg
3355,3355,contempt/image0018812.jpg,contempt,0.8496318163907514,contempt279,.jpg
3356,3356,contempt/image0018841.jpg,surprise,0.8369230190404322,surprise141,.jpg
3357,3357,contempt/image0018879.jpg,contempt,0.8030497364432102,contempt280,.jpg
3358,3358,contempt/image0018960.jpg,contempt,0.7860382220605064,contempt281,.jpg
3359,3359,contempt/image0018978.jpg,contempt,0.8724205336287945,contempt282,.jpg
3360,3360,contempt/image0019015.jpg,contempt,0.7171114687887563,contempt283,.jpg
3361,3361,contempt/image0019021.jpg,happy,0.8826991437364726,happy49,.jpg
3362,3362,contempt/image0019061.jpg,contempt,0.7475620578736767,contempt284,.jpg
3363,3363,contempt/image0019109.jpg,contempt,0.75396568077528,contempt285,.jpg
3364,3364,contempt/image0019186.jpg,contempt,0.7703148880338958,contempt286,.jpg
3365,3365,contempt/image0019199.jpg,happy,0.7644054248755919,happy50,.jpg
3366,3366,contempt/image0019201.jpg,contempt,0.8655792442965888,contempt287,.jpg
3367,3367,contempt/image0019234.jpg,anger,0.8234206273211957,anger2013,.jpg
3368,3368,contempt/image0019274.jpg,neutral,0.8429600754820789,neutral209,.jpg
3369,3369,contempt/image0019290.jpg,anger,0.8681975462846774,anger2014,.jpg
3370,3370,contempt/image0019296.jpg,contempt,0.7860054802537847,contempt288,.jpg
3371,3371,contempt/image0019359.jpg,contempt,0.8101083705619685,contempt289,.jpg
3372,3372,contempt/image0019377.jpg,contempt,0.829734510849972,contempt290,.jpg
3373,3373,contempt/image0019443.jpg,contempt,0.724655874415428,contempt291,.jpg
3374,3374,contempt/image0019462.jpg,contempt,0.8400202522229568,contempt292,.jpg
3375,3375,contempt/image0019469.jpg,contempt,0.8859282178013003,contempt293,.jpg
3376,3376,contempt/image0019538.jpg,contempt,0.8477332770264591,contempt294,.jpg
3377,3377,contempt/image0019545.jpg,contempt,0.8788049274622581,contempt295,.jpg
3378,3378,contempt/image0019559.jpg,neutral,0.8890749279853597,neutral210,.jpg
3379,3379,contempt/image0019696.jpg,contempt,0.7734897244001242,contempt296,.jpg
3380,3380,contempt/image0019739.jpg,disgust,0.8413388237301416,disgust399,.jpg
3381,3381,contempt/image0019808.jpg,contempt,0.8614484835852912,contempt297,.jpg
3382,3382,contempt/image0019919.jpg,contempt,0.7816736440173628,contempt298,.jpg
3383,3383,contempt/image0020008.jpg,surprise,0.7609836904424626,surprise142,.jpg
3384,3384,contempt/image0020034.jpg,contempt,0.7912733486046035,contempt299,.jpg
3385,3385,contempt/image0020055.jpg,contempt,0.7898896137592712,contempt300,.jpg
3386,3386,contempt/image0020071.jpg,contempt,0.7437578447249917,contempt301,.jpg
3387,3387,contempt/image0020084.jpg,happy,0.8187315667399314,happy51,.jpg
3388,3388,contempt/image0020126.jpg,contempt,0.8203841721683555,contempt302,.jpg
3389,3389,contempt/image0020127.jpg,contempt,0.6711829620289745,contempt303,.jpg
3390,3390,contempt/image0020143.jpg,contempt,0.7905061654892752,contempt304,.jpg
3391,3391,contempt/image0020163.jpg,contempt,0.8137457190641858,contempt305,.jpg
3392,3392,contempt/image0020181.jpg,contempt,0.8795275988866055,contempt306,.jpg
3393,3393,contempt/image0020242.jpg,contempt,0.83469307736065,contempt307,.jpg
3394,3394,contempt/image0020261.jpg,contempt,0.8238350020816568,contempt308,.jpg
3395,3395,contempt/image0020298.jpg,contempt,0.8286660208761881,contempt309,.jpg
3396,3396,contempt/image0020388.jpg,neutral,0.8048571467512452,neutral211,.jpg
3397,3397,contempt/image0020400.jpg,happy,0.7776625125002783,happy52,.jpg
3398,3398,contempt/image0020421.jpg,neutral,0.8461164494796527,neutral212,.jpg
3399,3399,contempt/image0020452.jpg,contempt,0.8549131428385152,contempt310,.jpg
3400,3400,contempt/image0020480.jpg,neutral,0.8553634519021059,neutral213,.jpg
3401,3401,contempt/image0020492.jpg,contempt,0.8452402429333321,contempt311,.jpg
3402,3402,contempt/image0020581.jpg,contempt,0.8623602103942818,contempt312,.jpg
3403,3403,contempt/image0020647.jpg,anger,0.839964073876113,anger2015,.jpg
3404,3404,contempt/image0020667.jpg,contempt,0.7135748164455882,contempt313,.jpg
3405,3405,contempt/image0020693.jpg,contempt,0.8308228325121005,contempt314,.jpg
3406,3406,contempt/image0020708.jpg,contempt,0.8562548356943211,contempt315,.jpg
3407,3407,contempt/image0020791.jpg,happy,0.7370425190100285,happy53,.jpg
3408,3408,contempt/image0020800.jpg,contempt,0.7708520609515096,contempt316,.jpg
3409,3409,contempt/image0020865.jpg,contempt,0.8457736786943076,contempt317,.jpg
3410,3410,contempt/image0020882.jpg,anger,0.837567695437346,anger2016,.jpg
3411,3411,contempt/image0020913.jpg,contempt,0.7868132830392034,contempt318,.jpg
3412,3412,contempt/image0020934.jpg,disgust,0.826849347982065,disgust400,.jpg
3413,3413,contempt/image0020967.jpg,happy,0.8236271896736219,happy54,.jpg
3414,3414,contempt/image0020970.jpg,contempt,0.8665355701908914,contempt319,.jpg
3415,3415,contempt/image0020971.jpg,contempt,0.8897361190945349,contempt320,.jpg
3416,3416,contempt/image0021002.jpg,contempt,0.8006514402220899,contempt321,.jpg
3417,3417,contempt/image0021012.jpg,contempt,0.7914370565802077,contempt322,.jpg
3418,3418,contempt/image0021019.jpg,contempt,0.83469307736065,contempt323,.jpg
3419,3419,contempt/image0021030.jpg,happy,0.7965438534850685,happy55,.jpg
3420,3420,contempt/image0021060.jpg,contempt,0.8199148352863772,contempt324,.jpg
3421,3421,contempt/image0021134.jpg,contempt,0.8525223962558871,contempt325,.jpg
3422,3422,contempt/image0021186.jpg,contempt,0.741020977442013,contempt326,.jpg
3423,3423,contempt/image0021198.jpg,anger,0.8967785616165559,anger2017,.jpg
3424,3424,contempt/image0021209.jpg,neutral,0.8771176093319352,neutral214,.jpg
3425,3425,contempt/image0021231.jpg,sad,0.8739949128062106,sad155,.jpg
3426,3426,contempt/image0021257.jpg,neutral,0.8359711584482722,neutral215,.jpg
3427,3427,contempt/image0021263.jpg,neutral,0.8263426587254311,neutral216,.jpg
3428,3428,contempt/image0021282.jpg,contempt,0.6926322404158456,contempt327,.jpg
3429,3429,contempt/image0021289.jpg,disgust,0.8184036740547408,disgust401,.jpg
3430,3430,contempt/image0021302.jpg,contempt,0.8869032625031391,contempt328,.jpg
3431,3431,contempt/image0021309.jpg,disgust,0.8675999598564124,disgust402,.jpg
3432,3432,contempt/image0021333.jpg,contempt,0.8081261371539182,contempt329,.jpg
3433,3433,contempt/image0021348.jpg,sad,0.762852041031018,sad156,.jpg
3434,3434,contempt/image0021359.jpg,contempt,0.8343215940796822,contempt330,.jpg
3435,3435,contempt/image0021528.jpg,anger,0.8093569686906488,anger2018,.jpg
3436,3436,contempt/image0021568.jpg,neutral,0.828567001795033,neutral217,.jpg
3437,3437,contempt/image0021594.jpg,disgust,0.8331317553448756,disgust403,.jpg
3438,3438,contempt/image0021636.jpg,contempt,0.76305943107191,contempt331,.jpg
3439,3439,contempt/image0021653.jpg,neutral,0.8789486714254395,neutral218,.jpg
3440,3440,contempt/image0021687.jpg,contempt,0.8406065760998527,contempt332,.jpg
3441,3441,contempt/image0021815.jpg,contempt,0.8317311369850299,contempt333,.jpg
3442,3442,contempt/image0021830.jpg,contempt,0.7132499153006189,contempt334,.jpg
3443,3443,contempt/image0021864.jpg,happy,0.786813077562583,happy56,.jpg
3444,3444,contempt/image0021879.jpg,happy,0.8381060535745972,happy57,.jpg
3445,3445,contempt/image0021892.jpg,contempt,0.8320014424473893,contempt335,.jpg
3446,3446,contempt/image0021935.jpg,sad,0.891101185851634,sad157,.jpg
3447,3447,contempt/image0021985.jpg,contempt,0.8109431687852569,contempt336,.jpg
3448,3448,contempt/image0022063.jpg,contempt,0.7797389026061039,contempt337,.jpg
3449,3449,contempt/image0022167.jpg,contempt,0.792144722078861,contempt338,.jpg
3450,3450,contempt/image0022259.jpg,contempt,0.802220197267014,contempt339,.jpg
3451,3451,contempt/image0022333.jpg,contempt,0.8555368229092575,contempt340,.jpg
3452,3452,contempt/image0022470.jpg,surprise,0.7935568444667301,surprise143,.jpg
3453,3453,contempt/image0022494.jpg,contempt,0.73745772087284,contempt341,.jpg
3454,3454,contempt/image0022517.jpg,neutral,0.7279605963212727,neutral219,.jpg
3455,3455,contempt/image0022580.jpg,contempt,0.8703391238793937,contempt342,.jpg
