,Unnamed: 0,pth,label,relFCs,new_file_name,ext,new_file_name
8652,8652,fear/image0024372.jpg,sad,0.8741710415486460,sad302,.jpg,sad302.jpg
8653,8653,fear/image0024461.jpg,anger,0.8638664265001030,anger2420,.jpg,anger2420.jpg
8654,8654,fear/image0024525.jpg,fear,0.8019064249986000,fear481,.jpg,fear481.jpg
8655,8655,fear/image0024529.jpg,neutral,0.7101489604760810,neutral493,.jpg,neutral493.jpg
8656,8656,fear/image0024556.jpg,fear,0.7255544135421320,fear482,.jpg,fear482.jpg
8657,8657,fear/image0024599.jpg,fear,0.8482864942279990,fear483,.jpg,fear483.jpg
8658,8658,fear/image0024604.jpg,fear,0.8534254279089590,fear484,.jpg,fear484.jpg
8659,8659,fear/image0024635.jpg,happy,0.7135412159500710,happy290,.jpg,happy290.jpg
8660,8660,fear/image0024668.jpg,fear,0.8790724286881660,fear485,.jpg,fear485.jpg
8661,8661,fear/image0024689.jpg,surprise,0.8143115064894270,surprise382,.jpg,surprise382.jpg
8662,8662,fear/image0024717.jpg,fear,0.8632623148539940,fear486,.jpg,fear486.jpg
8663,8663,fear/image0024762.jpg,fear,0.8916105218850280,fear487,.jpg,fear487.jpg
8664,8664,fear/image0024787.jpg,fear,0.8266163441411610,fear488,.jpg,fear488.jpg
8665,8665,fear/image0024795.jpg,fear,0.8050393676275460,fear489,.jpg,fear489.jpg
8666,8666,fear/image0024808.jpg,fear,0.783521714925356,fear490,.jpg,fear490.jpg
8667,8667,fear/image0024824.jpg,contempt,0.7863919581923820,contempt1978,.jpg,contempt1978.jpg
8668,8668,fear/image0024841.jpg,fear,0.7138212526594110,fear491,.jpg,fear491.jpg
8669,8669,fear/image0024848.jpg,fear,0.8643045058647770,fear492,.jpg,fear492.jpg
8670,8670,fear/image0024849.jpg,surprise,0.849619406286353,surprise383,.jpg,surprise383.jpg
8671,8671,fear/image0024852.jpg,fear,0.8496401125981110,fear493,.jpg,fear493.jpg
8672,8672,fear/image0024934.jpg,fear,0.8134624592973610,fear494,.jpg,fear494.jpg
8673,8673,fear/image0024938.jpg,anger,0.798876623097772,anger2421,.jpg,anger2421.jpg
8674,8674,fear/image0024949.jpg,anger,0.8329127645684070,anger2422,.jpg,anger2422.jpg
8675,8675,fear/image0025029.jpg,sad,0.8742624378038410,sad303,.jpg,sad303.jpg
8676,8676,fear/image0025054.jpg,fear,0.8480868844331910,fear495,.jpg,fear495.jpg
8677,8677,fear/image0025073.jpg,happy,0.7323862356871810,happy291,.jpg,happy291.jpg
8678,8678,fear/image0025085.jpg,anger,0.8114810670195540,anger2423,.jpg,anger2423.jpg
8679,8679,fear/image0025178.jpg,sad,0.8364812568565040,sad304,.jpg,sad304.jpg
8680,8680,fear/image0025277.jpg,fear,0.6956087795082590,fear496,.jpg,fear496.jpg
8681,8681,fear/image0025294.jpg,fear,0.8877786809988230,fear497,.jpg,fear497.jpg
8682,8682,fear/image0025329.jpg,surprise,0.7250922507666620,surprise384,.jpg,surprise384.jpg
8683,8683,fear/image0025405.jpg,fear,0.8178723816793090,fear498,.jpg,fear498.jpg
8684,8684,fear/image0025432.jpg,fear,0.8970338862305830,fear499,.jpg,fear499.jpg
8685,8685,fear/image0025444.jpg,fear,0.8772661431620780,fear500,.jpg,fear500.jpg
8686,8686,fear/image0025481.jpg,fear,0.8321125838647210,fear501,.jpg,fear501.jpg
8687,8687,fear/image0025492.jpg,fear,0.7565981664014180,fear502,.jpg,fear502.jpg
8688,8688,fear/image0025531.jpg,sad,0.7283603646034920,sad305,.jpg,sad305.jpg
8689,8689,fear/image0025535.jpg,fear,0.865332024055252,fear503,.jpg,fear503.jpg
8690,8690,fear/image0025555.jpg,fear,0.816463544557073,fear504,.jpg,fear504.jpg
8691,8691,fear/image0025566.jpg,fear,0.6299194422836170,fear505,.jpg,fear505.jpg
8692,8692,fear/image0025574.jpg,surprise,0.8525367264863280,surprise385,.jpg,surprise385.jpg
8693,8693,fear/image0025663.jpg,fear,0.8883127591214510,fear506,.jpg,fear506.jpg
8694,8694,fear/image0025708.jpg,fear,0.832697323232479,fear507,.jpg,fear507.jpg
8695,8695,fear/image0025717.jpg,fear,0.7883604472516860,fear508,.jpg,fear508.jpg
8696,8696,fear/image0025766.jpg,fear,0.8096657198469820,fear509,.jpg,fear509.jpg
8697,8697,fear/image0025767.jpg,fear,0.816011325922825,fear510,.jpg,fear510.jpg
8698,8698,fear/image0025828.jpg,surprise,0.7527585208471590,surprise386,.jpg,surprise386.jpg
8699,8699,fear/image0025864.jpg,fear,0.7956865712042140,fear511,.jpg,fear511.jpg
8700,8700,fear/image0025876.jpg,surprise,0.8603814274521510,surprise387,.jpg,surprise387.jpg
8701,8701,fear/image0025880.jpg,fear,0.8014578068110850,fear512,.jpg,fear512.jpg
8702,8702,fear/image0025899.jpg,fear,0.827049457321007,fear513,.jpg,fear513.jpg
8703,8703,fear/image0025971.jpg,fear,0.8543202872679800,fear514,.jpg,fear514.jpg
8704,8704,fear/image0025972.jpg,fear,0.8140859985976650,fear515,.jpg,fear515.jpg
8705,8705,fear/image0025977.jpg,anger,0.6847256720438180,anger2424,.jpg,anger2424.jpg
8706,8706,fear/image0025993.jpg,contempt,0.8670600594978560,contempt1979,.jpg,contempt1979.jpg
8707,8707,fear/image0026018.jpg,neutral,0.7609760026881950,neutral494,.jpg,neutral494.jpg
8708,8708,fear/image0026032.jpg,surprise,0.829455211440736,surprise388,.jpg,surprise388.jpg
8709,8709,fear/image0026048.jpg,fear,0.8639704938540300,fear516,.jpg,fear516.jpg
8710,8710,fear/image0026084.jpg,anger,0.8682925217216540,anger2425,.jpg,anger2425.jpg
8711,8711,fear/image0026103.jpg,fear,0.8601603598460910,fear517,.jpg,fear517.jpg
8712,8712,fear/image0026106.jpg,sad,0.7875446691490760,sad306,.jpg,sad306.jpg
8713,8713,fear/image0026204.jpg,fear,0.7958858656944730,fear518,.jpg,fear518.jpg
8714,8714,fear/image0026256.jpg,fear,0.877092888851193,fear519,.jpg,fear519.jpg
8715,8715,fear/image0026259.jpg,fear,0.8527351312280350,fear520,.jpg,fear520.jpg
8716,8716,fear/image0026268.jpg,surprise,0.8445925307505280,surprise389,.jpg,surprise389.jpg
8717,8717,fear/image0026272.jpg,surprise,0.7793360968770260,surprise390,.jpg,surprise390.jpg
8718,8718,fear/image0026329.jpg,fear,0.7756653947642130,fear521,.jpg,fear521.jpg
8719,8719,fear/image0026351.jpg,surprise,0.8199795247037810,surprise391,.jpg,surprise391.jpg
8720,8720,fear/image0026358.jpg,fear,0.7859454742629940,fear522,.jpg,fear522.jpg
8721,8721,fear/image0026415.jpg,fear,0.809471010162972,fear523,.jpg,fear523.jpg
8722,8722,fear/image0026534.jpg,fear,0.7172889562893120,fear524,.jpg,fear524.jpg
8723,8723,fear/image0026540.jpg,fear,0.777855269701327,fear525,.jpg,fear525.jpg
8724,8724,fear/image0026554.jpg,fear,0.792763374294034,fear526,.jpg,fear526.jpg
8725,8725,fear/image0026567.jpg,fear,0.8115353584964520,fear527,.jpg,fear527.jpg
8726,8726,fear/image0026576.jpg,fear,0.7815058961752060,fear528,.jpg,fear528.jpg
8727,8727,fear/image0026578.jpg,fear,0.8406938724989990,fear529,.jpg,fear529.jpg
8728,8728,fear/image0026583.jpg,sad,0.6202632671815510,sad307,.jpg,sad307.jpg
8729,8729,fear/image0026592.jpg,fear,0.8170339705779730,fear530,.jpg,fear530.jpg
8730,8730,fear/image0026595.jpg,surprise,0.7544160195356910,surprise392,.jpg,surprise392.jpg
8731,8731,fear/image0026620.jpg,anger,0.6452688543981870,anger2426,.jpg,anger2426.jpg
8732,8732,fear/image0026627.jpg,surprise,0.8193973968478020,surprise393,.jpg,surprise393.jpg
8733,8733,fear/image0026647.jpg,neutral,0.8600564890024280,neutral495,.jpg,neutral495.jpg
8734,8734,fear/image0026665.jpg,fear,0.8788828389586250,fear531,.jpg,fear531.jpg
8735,8735,fear/image0026704.jpg,fear,0.8487387228348990,fear532,.jpg,fear532.jpg
8736,8736,fear/image0026799.jpg,fear,0.8636541500349680,fear533,.jpg,fear533.jpg
8737,8737,fear/image0026854.jpg,sad,0.8002065262044350,sad308,.jpg,sad308.jpg
8738,8738,fear/image0026886.jpg,disgust,0.895285600402956,disgust2306,.jpg,disgust2306.jpg
8739,8739,fear/image0026923.jpg,fear,0.8161825905219660,fear534,.jpg,fear534.jpg
8740,8740,fear/image0026947.jpg,fear,0.8178193097255830,fear535,.jpg,fear535.jpg
8741,8741,fear/image0026962.jpg,fear,0.7405128745105810,fear536,.jpg,fear536.jpg
8742,8742,fear/image0026978.jpg,fear,0.8770822980638960,fear537,.jpg,fear537.jpg
8743,8743,fear/image0026985.jpg,fear,0.8354114605566910,fear538,.jpg,fear538.jpg
8744,8744,fear/image0027008.jpg,fear,0.8248689841081550,fear539,.jpg,fear539.jpg
8745,8745,fear/image0027016.jpg,fear,0.8117684183489660,fear540,.jpg,fear540.jpg
8746,8746,fear/image0027036.jpg,fear,0.7781276487345640,fear541,.jpg,fear541.jpg
8747,8747,fear/image0027043.jpg,fear,0.8504761684979040,fear542,.jpg,fear542.jpg
8748,8748,fear/image0027059.jpg,surprise,0.8166866366296920,surprise394,.jpg,surprise394.jpg
8749,8749,fear/image0027099.jpg,fear,0.6667257164710920,fear543,.jpg,fear543.jpg
8750,8750,fear/image0027116.jpg,fear,0.8260069726206870,fear544,.jpg,fear544.jpg
8751,8751,fear/image0027134.jpg,fear,0.8931971639598560,fear545,.jpg,fear545.jpg
8752,8752,fear/image0027136.jpg,neutral,0.8293375019498280,neutral496,.jpg,neutral496.jpg
8753,8753,fear/image0027180.jpg,fear,0.7760086592379010,fear546,.jpg,fear546.jpg
8754,8754,fear/image0027198.jpg,fear,0.8405966833198580,fear547,.jpg,fear547.jpg
8755,8755,fear/image0027205.jpg,fear,0.8320677391893800,fear548,.jpg,fear548.jpg
8756,8756,fear/image0027248.jpg,surprise,0.7093139893146600,surprise395,.jpg,surprise395.jpg
8757,8757,fear/image0027257.jpg,fear,0.8011906046831640,fear549,.jpg,fear549.jpg
8758,8758,fear/image0027270.jpg,surprise,0.7657110129862900,surprise396,.jpg,surprise396.jpg
8759,8759,fear/image0027331.jpg,fear,0.8145244869786790,fear550,.jpg,fear550.jpg
8760,8760,fear/image0027354.jpg,fear,0.815905964615749,fear551,.jpg,fear551.jpg
8761,8761,fear/image0027361.jpg,fear,0.786897381285525,fear552,.jpg,fear552.jpg
8762,8762,fear/image0027370.jpg,fear,0.711412046285863,fear553,.jpg,fear553.jpg
8763,8763,fear/image0027372.jpg,fear,0.8068598226331650,fear554,.jpg,fear554.jpg
8764,8764,fear/image0027386.jpg,surprise,0.8515728704124210,surprise397,.jpg,surprise397.jpg
8765,8765,fear/image0027412.jpg,fear,0.7675200307134690,fear555,.jpg,fear555.jpg
8766,8766,fear/image0027422.jpg,disgust,0.8087064606135370,disgust2307,.jpg,disgust2307.jpg
8767,8767,fear/image0027451.jpg,fear,0.8899130539880850,fear556,.jpg,fear556.jpg
8768,8768,fear/image0027505.jpg,fear,0.8086582750075430,fear557,.jpg,fear557.jpg
8769,8769,fear/image0027527.jpg,surprise,0.8498932816973060,surprise398,.jpg,surprise398.jpg
8770,8770,fear/image0027543.jpg,fear,0.8206738569064310,fear558,.jpg,fear558.jpg
8771,8771,fear/image0027549.jpg,fear,0.7979637617840220,fear559,.jpg,fear559.jpg
8772,8772,fear/image0027551.jpg,fear,0.7648967152333910,fear560,.jpg,fear560.jpg
8773,8773,fear/image0027562.jpg,fear,0.8547657277576350,fear561,.jpg,fear561.jpg
8774,8774,fear/image0027566.jpg,fear,0.8314092536190250,fear562,.jpg,fear562.jpg
8775,8775,fear/image0027591.jpg,fear,0.8630373953189310,fear563,.jpg,fear563.jpg
8776,8776,fear/image0027600.jpg,surprise,0.7864516369666090,surprise399,.jpg,surprise399.jpg
8777,8777,fear/image0027677.jpg,fear,0.6584221121761540,fear564,.jpg,fear564.jpg
8778,8778,fear/image0027719.jpg,fear,0.8317046003815490,fear565,.jpg,fear565.jpg
8779,8779,fear/image0027753.jpg,fear,0.751351895777118,fear566,.jpg,fear566.jpg
8780,8780,fear/image0027764.jpg,surprise,0.7696959772947220,surprise400,.jpg,surprise400.jpg
8781,8781,fear/image0027788.jpg,surprise,0.8139375905474670,surprise401,.jpg,surprise401.jpg
8782,8782,fear/image0027796.jpg,surprise,0.8579885710014220,surprise402,.jpg,surprise402.jpg
8783,8783,fear/image0027819.jpg,anger,0.7759445710608310,anger2427,.jpg,anger2427.jpg
8784,8784,fear/image0027832.jpg,fear,0.7164517287856030,fear567,.jpg,fear567.jpg
8785,8785,fear/image0027888.jpg,surprise,0.844149625653207,surprise403,.jpg,surprise403.jpg
8786,8786,fear/image0027907.jpg,fear,0.8760008299378280,fear568,.jpg,fear568.jpg
8787,8787,fear/image0027911.jpg,fear,0.8096412724658730,fear569,.jpg,fear569.jpg
8788,8788,fear/image0027913.jpg,fear,0.8287044373567690,fear570,.jpg,fear570.jpg
8789,8789,fear/image0027930.jpg,surprise,0.8367817071008190,surprise404,.jpg,surprise404.jpg
8790,8790,fear/image0027932.jpg,happy,0.7659392351392870,happy292,.jpg,happy292.jpg
8791,8791,fear/image0027934.jpg,disgust,0.8603900686075130,disgust2308,.jpg,disgust2308.jpg
8792,8792,fear/image0028014.jpg,sad,0.8577341467915170,sad309,.jpg,sad309.jpg
8793,8793,fear/image0028030.jpg,fear,0.8027957542889470,fear571,.jpg,fear571.jpg
8794,8794,fear/image0028036.jpg,fear,0.6177321826851790,fear572,.jpg,fear572.jpg
8795,8795,fear/image0028046.jpg,happy,0.7800307077770340,happy293,.jpg,happy293.jpg
8796,8796,fear/image0028047.jpg,anger,0.6743500650640020,anger2428,.jpg,anger2428.jpg
8797,8797,fear/image0028074.jpg,fear,0.783521714925356,fear573,.jpg,fear573.jpg
8798,8798,fear/image0028113.jpg,surprise,0.7719377755617470,surprise405,.jpg,surprise405.jpg
8799,8799,fear/image0028130.jpg,fear,0.8492496483590260,fear574,.jpg,fear574.jpg
8800,8800,fear/image0028143.jpg,fear,0.7550089761954530,fear575,.jpg,fear575.jpg
8801,8801,fear/image0028153.jpg,fear,0.7783186182354010,fear576,.jpg,fear576.jpg
8802,8802,fear/image0028155.jpg,surprise,0.7994401530706790,surprise406,.jpg,surprise406.jpg
8803,8803,fear/image0028167.jpg,sad,0.8260781691717450,sad310,.jpg,sad310.jpg
8804,8804,fear/image0028227.jpg,fear,0.7376653684716470,fear577,.jpg,fear577.jpg
8805,8805,fear/image0028257.jpg,fear,0.8007935053721120,fear578,.jpg,fear578.jpg
8806,8806,fear/image0028262.jpg,fear,0.8239947212491040,fear579,.jpg,fear579.jpg
8807,8807,fear/image0028271.jpg,anger,0.7525202903603860,anger2429,.jpg,anger2429.jpg
8808,8808,fear/image0028288.jpg,fear,0.7579593262158810,fear580,.jpg,fear580.jpg
8809,8809,fear/image0028310.jpg,fear,0.8597686763167060,fear581,.jpg,fear581.jpg
8810,8810,fear/image0028312.jpg,sad,0.8170433707608770,sad311,.jpg,sad311.jpg
8811,8811,fear/image0028323.jpg,fear,0.6960606279958410,fear582,.jpg,fear582.jpg
8812,8812,fear/image0028365.jpg,fear,0.7491235934472490,fear583,.jpg,fear583.jpg
8813,8813,fear/image0028369.jpg,fear,0.7380490848545720,fear584,.jpg,fear584.jpg
8814,8814,fear/image0028403.jpg,fear,0.8601219561199590,fear585,.jpg,fear585.jpg
8815,8815,fear/image0028415.jpg,fear,0.7830524304485270,fear586,.jpg,fear586.jpg
8816,8816,fear/image0028447.jpg,fear,0.7565242707116550,fear587,.jpg,fear587.jpg
8817,8817,fear/image0028450.jpg,fear,0.8728665337195810,fear588,.jpg,fear588.jpg
8818,8818,fear/image0028460.jpg,fear,0.8275220455853140,fear589,.jpg,fear589.jpg
8819,8819,fear/image0028501.jpg,fear,0.8233973233818430,fear590,.jpg,fear590.jpg
8820,8820,fear/image0028533.jpg,fear,0.7974631063869550,fear591,.jpg,fear591.jpg
8821,8821,fear/image0028543.jpg,fear,0.8927882234565190,fear592,.jpg,fear592.jpg
8822,8822,fear/image0028556.jpg,fear,0.8510516941102450,fear593,.jpg,fear593.jpg
8823,8823,fear/image0028571.jpg,fear,0.8643045058647770,fear594,.jpg,fear594.jpg
8824,8824,fear/image0028578.jpg,fear,0.807197687887226,fear595,.jpg,fear595.jpg
8825,8825,fear/image0028588.jpg,surprise,0.884588380702587,surprise407,.jpg,surprise407.jpg
8826,8826,fear/image0028596.jpg,fear,0.8584436663814430,fear596,.jpg,fear596.jpg
8827,8827,fear/image0028628.jpg,fear,0.7646836664869760,fear597,.jpg,fear597.jpg
8828,8828,fear/image0028634.jpg,fear,0.7752129551827890,fear598,.jpg,fear598.jpg
8829,8829,fear/image0028648.jpg,fear,0.8325874825766710,fear599,.jpg,fear599.jpg
8830,8830,fear/image0028707.jpg,fear,0.7960882928442270,fear600,.jpg,fear600.jpg
8831,8831,fear/image0028759.jpg,anger,0.7743582676991650,anger2430,.jpg,anger2430.jpg
8832,8832,fear/image0028761.jpg,fear,0.8114229981386820,fear601,.jpg,fear601.jpg
8833,8833,fear/image0028774.jpg,disgust,0.8650972724958890,disgust2309,.jpg,disgust2309.jpg
8834,8834,fear/image0028776.jpg,disgust,0.8519272491732220,disgust2310,.jpg,disgust2310.jpg
8835,8835,fear/image0028778.jpg,fear,0.8242068313895780,fear602,.jpg,fear602.jpg
8836,8836,fear/image0028779.jpg,fear,0.8325764579164870,fear603,.jpg,fear603.jpg
8837,8837,fear/image0028829.jpg,fear,0.8789496848806340,fear604,.jpg,fear604.jpg
8838,8838,fear/image0028855.jpg,surprise,0.844762698971907,surprise408,.jpg,surprise408.jpg
8839,8839,fear/image0028906.jpg,fear,0.8681723486654410,fear605,.jpg,fear605.jpg
8840,8840,fear/image0028967.jpg,fear,0.8097343574183830,fear606,.jpg,fear606.jpg
8841,8841,fear/image0028973.jpg,fear,0.8027822726682560,fear607,.jpg,fear607.jpg
8842,8842,fear/image0028976.jpg,fear,0.8123239838645340,fear608,.jpg,fear608.jpg
8843,8843,fear/image0028983.jpg,surprise,0.8034750971005730,surprise409,.jpg,surprise409.jpg
8844,8844,fear/image0029032.jpg,fear,0.7627655419404980,fear609,.jpg,fear609.jpg
8845,8845,fear/image0029035.jpg,fear,0.8440100046487330,fear610,.jpg,fear610.jpg
8846,8846,fear/image0029038.jpg,fear,0.7679952998228860,fear611,.jpg,fear611.jpg
8847,8847,fear/image0029045.jpg,sad,0.8425834797014030,sad312,.jpg,sad312.jpg
8848,8848,fear/image0029075.jpg,fear,0.8379165820265670,fear612,.jpg,fear612.jpg
8849,8849,fear/image0029125.jpg,fear,0.783521714925356,fear613,.jpg,fear613.jpg
8850,8850,fear/image0029129.jpg,fear,0.7924082928556370,fear614,.jpg,fear614.jpg
8851,8851,fear/image0029131.jpg,fear,0.8567105551212020,fear615,.jpg,fear615.jpg
8852,8852,fear/image0029142.jpg,fear,0.8987774163331330,fear616,.jpg,fear616.jpg
8853,8853,fear/image0029146.jpg,surprise,0.7248833492058640,surprise410,.jpg,surprise410.jpg
8854,8854,fear/image0029152.jpg,fear,0.849001438349521,fear617,.jpg,fear617.jpg
8855,8855,fear/image0029156.jpg,fear,0.8233098607614260,fear618,.jpg,fear618.jpg
8856,8856,fear/image0029161.jpg,sad,0.827921176747843,sad313,.jpg,sad313.jpg
8857,8857,fear/image0029163.jpg,fear,0.8231184279535420,fear619,.jpg,fear619.jpg
8858,8858,fear/image0029172.jpg,fear,0.7117213169186910,fear620,.jpg,fear620.jpg
8859,8859,fear/image0029181.jpg,surprise,0.8533194457231990,surprise411,.jpg,surprise411.jpg
8860,8860,fear/image0029194.jpg,surprise,0.7864578264645790,surprise412,.jpg,surprise412.jpg
8861,8861,fear/image0029219.jpg,fear,0.8069010010167610,fear621,.jpg,fear621.jpg
8862,8862,fear/image0029226.jpg,fear,0.7665631978382580,fear622,.jpg,fear622.jpg
8863,8863,fear/image0029245.jpg,contempt,0.7756315125795710,contempt1980,.jpg,contempt1980.jpg
8864,8864,fear/image0029272.jpg,surprise,0.8410673113553000,surprise413,.jpg,surprise413.jpg
8865,8865,fear/image0029278.jpg,anger,0.801731477429504,anger2431,.jpg,anger2431.jpg
8866,8866,fear/image0029287.jpg,sad,0.7492654716749710,sad314,.jpg,sad314.jpg
8867,8867,fear/image0029326.jpg,anger,0.8674487440080950,anger2432,.jpg,anger2432.jpg
8868,8868,fear/image0029339.jpg,fear,0.7160631147190460,fear623,.jpg,fear623.jpg
8869,8869,fear/image0029390.jpg,fear,0.8039574908102810,fear624,.jpg,fear624.jpg
8870,8870,fear/image0029407.jpg,sad,0.8253875575718030,sad315,.jpg,sad315.jpg
8871,8871,fear/image0029427.jpg,fear,0.7763824925295040,fear625,.jpg,fear625.jpg
8872,8872,fear/image0029439.jpg,fear,0.8346413495140010,fear626,.jpg,fear626.jpg
8873,8873,fear/image0029463.jpg,surprise,0.7496976580318590,surprise414,.jpg,surprise414.jpg
8874,8874,fear/image0029470.jpg,fear,0.8352964447423920,fear627,.jpg,fear627.jpg
8875,8875,fear/image0029475.jpg,disgust,0.8525204252168030,disgust2311,.jpg,disgust2311.jpg
8876,8876,fear/image0029477.jpg,fear,0.6915005122148050,fear628,.jpg,fear628.jpg
8877,8877,fear/image0029490.jpg,fear,0.7831693113926410,fear629,.jpg,fear629.jpg
8878,8878,fear/image0029500.jpg,fear,0.8230168016588970,fear630,.jpg,fear630.jpg
8879,8879,fear/image0029512.jpg,fear,0.819941496083027,fear631,.jpg,fear631.jpg
8880,8880,fear/image0029537.jpg,neutral,0.8892451862694900,neutral497,.jpg,neutral497.jpg
8881,8881,fear/image0029544.jpg,fear,0.8505675555216530,fear632,.jpg,fear632.jpg
8882,8882,fear/image0029584.jpg,fear,0.8631588531466860,fear633,.jpg,fear633.jpg
8883,8883,fear/image0029591.jpg,sad,0.8254865837659740,sad316,.jpg,sad316.jpg
8884,8884,fear/image0029596.jpg,fear,0.8131040159444460,fear634,.jpg,fear634.jpg
8885,8885,fear/image0029600.jpg,sad,0.8680379222339370,sad317,.jpg,sad317.jpg
8886,8886,fear/image0029605.jpg,fear,0.8320605439527590,fear635,.jpg,fear635.jpg
8887,8887,fear/image0029632.jpg,disgust,0.8802809004619190,disgust2312,.jpg,disgust2312.jpg
8888,8888,fear/image0029661.jpg,fear,0.8889983294864530,fear636,.jpg,fear636.jpg
8889,8889,fear/image0029662.jpg,disgust,0.8647008207329150,disgust2313,.jpg,disgust2313.jpg
8890,8890,fear/image0029675.jpg,fear,0.873055520299631,fear637,.jpg,fear637.jpg
8891,8891,fear/image0029676.jpg,surprise,0.8525672755909400,surprise415,.jpg,surprise415.jpg
8892,8892,fear/image0029691.jpg,surprise,0.8471437327872570,surprise416,.jpg,surprise416.jpg
8893,8893,fear/image0029701.jpg,fear,0.8933570317073510,fear638,.jpg,fear638.jpg
8894,8894,fear/image0029715.jpg,sad,0.8556314194080330,sad318,.jpg,sad318.jpg
8895,8895,fear/image0029727.jpg,fear,0.8224787132077750,fear639,.jpg,fear639.jpg
8896,8896,fear/image0029771.jpg,fear,0.6944366701633930,fear640,.jpg,fear640.jpg
8897,8897,fear/image0029778.jpg,fear,0.6434692334840390,fear641,.jpg,fear641.jpg
8898,8898,fear/image0029780.jpg,fear,0.8101558957627260,fear642,.jpg,fear642.jpg
8899,8899,fear/image0029862.jpg,fear,0.8343836389511040,fear643,.jpg,fear643.jpg
8900,8900,fear/image0029914.jpg,surprise,0.785717391743662,surprise417,.jpg,surprise417.jpg
8901,8901,fear/image0029920.jpg,fear,0.8170858683440340,fear644,.jpg,fear644.jpg
8902,8902,fear/image0029935.jpg,fear,0.8225497715241420,fear645,.jpg,fear645.jpg
8903,8903,fear/image0029936.jpg,fear,0.8501831396337890,fear646,.jpg,fear646.jpg
8904,8904,fear/image0029954.jpg,fear,0.7629715109475550,fear647,.jpg,fear647.jpg
8905,8905,fear/image0029966.jpg,sad,0.8334424617478880,sad319,.jpg,sad319.jpg
8906,8906,fear/image0029968.jpg,fear,0.7375078695668250,fear648,.jpg,fear648.jpg
8907,8907,fear/image0029969.jpg,sad,0.8386089413221530,sad320,.jpg,sad320.jpg
8908,8908,fear/image0029974.jpg,contempt,0.8665845290769230,contempt1981,.jpg,contempt1981.jpg
8909,8909,fear/image0030091.jpg,fear,0.7934422611036110,fear649,.jpg,fear649.jpg
8910,8910,fear/image0030108.jpg,neutral,0.7930912315748670,neutral498,.jpg,neutral498.jpg
8911,8911,fear/image0030115.jpg,fear,0.78662289060436,fear650,.jpg,fear650.jpg
8912,8912,fear/image0030129.jpg,fear,0.8108829488701890,fear651,.jpg,fear651.jpg
8913,8913,fear/image0030135.jpg,anger,0.7692182229872380,anger2433,.jpg,anger2433.jpg
8914,8914,fear/image0030143.jpg,fear,0.8557029543689670,fear652,.jpg,fear652.jpg
8915,8915,fear/image0030153.jpg,surprise,0.8846215608164230,surprise418,.jpg,surprise418.jpg
8916,8916,fear/image0030176.jpg,surprise,0.8753069627744190,surprise419,.jpg,surprise419.jpg
8917,8917,fear/image0030195.jpg,fear,0.7722628758543600,fear653,.jpg,fear653.jpg
8918,8918,fear/image0030224.jpg,fear,0.845310025783619,fear654,.jpg,fear654.jpg
8919,8919,fear/image0030246.jpg,fear,0.837905236504184,fear655,.jpg,fear655.jpg
8920,8920,fear/image0030247.jpg,disgust,0.8783280688350130,disgust2314,.jpg,disgust2314.jpg
8921,8921,fear/image0030254.jpg,fear,0.8217008419514480,fear656,.jpg,fear656.jpg
8922,8922,fear/image0030263.jpg,fear,0.8798392375007740,fear657,.jpg,fear657.jpg
8923,8923,fear/image0030268.jpg,fear,0.701068505919978,fear658,.jpg,fear658.jpg
8924,8924,fear/image0030302.jpg,fear,0.8589180172488150,fear659,.jpg,fear659.jpg
8925,8925,fear/image0030317.jpg,fear,0.7854228599742620,fear660,.jpg,fear660.jpg
8926,8926,fear/image0030333.jpg,fear,0.7315939687965730,fear661,.jpg,fear661.jpg
8927,8927,fear/image0030380.jpg,fear,0.685710458606,fear662,.jpg,fear662.jpg
8928,8928,fear/image0030381.jpg,fear,0.8151439982794800,fear663,.jpg,fear663.jpg
8929,8929,fear/image0030390.jpg,fear,0.8238117741327250,fear664,.jpg,fear664.jpg
8930,8930,fear/image0030400.jpg,fear,0.8911773353237370,fear665,.jpg,fear665.jpg
8931,8931,fear/image0030445.jpg,surprise,0.812958352761756,surprise420,.jpg,surprise420.jpg
8932,8932,fear/image0030446.jpg,fear,0.8518778545314320,fear666,.jpg,fear666.jpg
8933,8933,fear/image0030457.jpg,anger,0.7238142556821120,anger2434,.jpg,anger2434.jpg
8934,8934,fear/image0030463.jpg,fear,0.876034783094637,fear667,.jpg,fear667.jpg
8935,8935,fear/image0030495.jpg,fear,0.7305711599564060,fear668,.jpg,fear668.jpg
8936,8936,fear/image0030501.jpg,surprise,0.6794698094740440,surprise421,.jpg,surprise421.jpg
8937,8937,fear/image0030503.jpg,sad,0.7887351751562440,sad321,.jpg,sad321.jpg
8938,8938,fear/image0030508.jpg,anger,0.8044508136948100,anger2435,.jpg,anger2435.jpg
8939,8939,fear/image0030577.jpg,happy,0.8132288385321960,happy294,.jpg,happy294.jpg
8940,8940,fear/image0030584.jpg,fear,0.8720053807024740,fear669,.jpg,fear669.jpg
8941,8941,fear/image0030585.jpg,anger,0.7459197747458170,anger2436,.jpg,anger2436.jpg
8942,8942,fear/image0030594.jpg,fear,0.8056917372594890,fear670,.jpg,fear670.jpg
8943,8943,fear/image0030597.jpg,fear,0.8290582349588970,fear671,.jpg,fear671.jpg
